EmployeeID,Age,DistanceFromHome,Education,EmployeeCount,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition_Yes,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,Attrition_Risk
3706,56,10,4,1,2,42580,2.0,16,8,0,5.0,2,3,1,0,1.0,1.0,4.0,3,3,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
3707,47,3,2,1,2,43640,3.0,11,8,1,26.0,3,20,5,6,1.0,3.0,4.0,3,3,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3708,24,5,1,1,1,43350,1.0,15,8,1,5.0,5,5,0,3,4.0,3.0,3.0,3,3,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3709,32,4,3,1,1,53260,4.0,14,8,1,7.0,2,4,0,3,4.0,4.0,2.0,3,3,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3710,34,9,2,1,1,32800,5.0,13,8,0,7.0,3,5,0,2,4.0,2.0,2.0,3,3,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3711,41,26,3,1,3,54850,2.0,17,8,2,7.0,2,4,0,3,2.0,3.0,2.0,3,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
3712,40,3,2,1,1,43420,3.0,11,8,1,11.0,6,8,0,7,3.0,3.0,4.0,2,3,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3713,31,16,3,1,2,27820,1.0,19,8,1,13.0,5,13,9,9,1.0,4.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
3717,45,10,2,1,1,38330,2.0,14,8,0,24.0,1,7,0,7,2.0,1.0,3.0,3,3,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3718,31,16,4,1,3,42440,9.0,13,8,0,8.0,3,3,0,2,4.0,2.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
3720,45,1,2,1,1,184300,4.0,12,8,1,10.0,5,3,1,2,2.0,4.0,4.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
3721,48,24,3,1,2,16010,4.0,12,8,0,15.0,3,2,2,2,3.0,1.0,3.0,3,3,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
3723,40,25,4,1,1,31490,2.0,15,8,1,16.0,1,9,4,8,4.0,2.0,3.0,2,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
3724,28,1,2,1,1,176390,0.0,13,8,1,6.0,0,5,1,3,4.0,1.0,3.0,3,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
3725,44,5,3,1,1,23190,3.0,18,8,0,7.0,4,5,0,3,3.0,3.0,3.0,2,3,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
3726,53,2,4,1,2,116910,4.0,20,8,0,35.0,2,9,8,8,4.0,2.0,2.0,3,4,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False
3727,49,7,3,1,3,53240,2.0,19,8,0,20.0,2,3,1,2,1.0,3.0,2.0,1,3,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3728,40,2,4,1,3,167520,2.0,18,8,1,8.0,3,3,1,2,3.0,3.0,4.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
3729,44,5,1,1,3,52280,1.0,13,8,0,6.0,2,5,1,3,4.0,2.0,2.0,4,3,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
3730,33,10,3,1,2,27000,0.0,14,8,3,5.0,2,4,0,3,4.0,1.0,3.0,3,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
3731,34,10,4,1,1,192460,3.0,15,8,1,15.0,5,13,3,12,4.0,1.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
3732,30,1,2,1,1,25060,8.0,22,8,0,4.0,3,2,2,2,4.0,3.0,2.0,3,4,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False
3733,42,8,4,1,1,60620,1.0,22,8,2,12.0,2,12,5,8,1.0,4.0,3.0,3,4,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
3734,44,5,3,1,5,43820,7.0,16,8,2,11.0,2,1,0,0,1.0,3.0,2.0,3,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3735,30,8,3,1,1,21430,1.0,17,8,1,1.0,2,1,0,0,3.0,3.0,2.0,3,3,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3736,57,2,1,1,3,61620,0.0,14,8,0,13.0,5,12,2,8,2.0,3.0,2.0,2,3,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3737,49,7,3,1,2,50940,3.0,15,8,0,29.0,5,8,0,7,3.0,2.0,3.0,3,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3738,34,2,4,1,2,68770,7.0,20,8,0,16.0,3,14,6,9,2.0,1.0,2.0,3,4,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3742,35,7,4,1,4,25530,1.0,14,8,1,1.0,4,1,0,0,4.0,3.0,3.0,2,3,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
3744,24,10,3,1,2,51600,1.0,17,8,1,1.0,3,1,0,0,4.0,2.0,3.0,1,3,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3745,44,5,2,1,2,171590,5.0,22,8,1,16.0,1,2,2,2,2.0,3.0,2.0,2,4,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3746,29,10,2,1,1,128080,1.0,13,8,0,10.0,6,10,0,4,3.0,3.0,3.0,3,3,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3747,30,1,2,1,3,102210,0.0,19,8,1,6.0,2,5,1,3,3.0,3.0,4.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3748,55,20,3,1,2,47790,0.0,14,8,1,4.0,6,3,1,2,4.0,3.0,3.0,3,3,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3749,33,7,2,1,2,37370,8.0,22,8,2,8.0,2,5,0,2,1.0,2.0,3.0,3,4,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3750,47,8,4,1,2,23660,3.0,17,8,0,11.0,5,5,1,2,3.0,3.0,2.0,2,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
3752,28,8,4,1,1,163070,1.0,16,8,0,1.0,3,1,0,0,1.0,3.0,1.0,2,3,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
3753,28,9,3,1,2,59330,0.0,11,8,0,5.0,3,4,1,3,3.0,1.0,3.0,3,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
3754,49,5,4,1,1,34240,4.0,11,8,0,10.0,3,3,1,2,3.0,1.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
3755,29,8,1,1,1,40370,0.0,14,8,0,4.0,2,3,0,2,4.0,2.0,3.0,1,3,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3756,28,5,1,1,2,25590,1.0,11,8,0,8.0,3,8,1,7,3.0,2.0,2.0,2,3,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False
3757,33,15,4,1,1,62010,2.0,15,8,3,14.0,2,0,0,0,4.0,3.0,3.0,2,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
3758,32,7,3,1,3,44030,2.0,20,8,0,10.0,3,5,0,0,3.0,4.0,4.0,2,4,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3759,54,10,3,1,4,37610,3.0,12,8,0,26.0,3,14,1,12,2.0,4.0,3.0,2,3,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3761,44,26,1,1,1,107610,3.0,11,8,1,24.0,5,20,14,17,4.0,1.0,4.0,2,3,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
3762,39,6,1,1,2,51750,4.0,17,8,1,9.0,2,2,2,2,2.0,2.0,3.0,4,3,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
3763,46,4,2,1,3,138260,8.0,11,8,0,23.0,1,13,5,1,3.0,2.0,4.0,2,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
3764,35,23,4,1,2,63340,1.0,14,8,0,11.0,2,11,3,3,4.0,2.0,1.0,4,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
3765,23,2,4,1,2,49360,0.0,19,8,1,5.0,2,4,1,2,1.0,3.0,3.0,2,3,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3767,34,2,3,1,2,28180,1.0,13,8,1,10.0,2,10,8,6,4.0,3.0,3.0,3,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
3769,50,6,3,1,1,23420,1.0,12,8,1,32.0,2,32,13,9,3.0,4.0,3.0,2,3,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
3770,34,25,5,1,1,41940,0.0,17,8,2,12.0,3,11,5,7,2.0,3.0,3.0,3,3,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
3771,42,1,3,1,1,106850,4.0,11,8,3,4.0,2,1,0,0,3.0,2.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3772,37,2,2,1,1,20220,1.0,12,8,0,10.0,1,10,3,7,1.0,4.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3773,29,1,3,1,1,23140,3.0,13,8,0,9.0,5,7,0,7,3.0,1.0,3.0,4,3,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3774,33,1,1,1,1,42560,1.0,13,8,3,5.0,1,5,0,2,4.0,2.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
3775,45,3,3,1,3,35800,4.0,20,8,1,8.0,1,5,0,3,4.0,4.0,3.0,2,4,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3776,42,1,4,1,2,31620,2.0,17,8,2,24.0,1,20,13,9,4.0,4.0,1.0,3,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
3777,40,10,1,1,1,65240,0.0,13,8,1,9.0,2,8,7,1,1.0,1.0,4.0,4,3,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3778,33,9,3,1,2,28990,1.0,17,8,0,15.0,3,15,5,7,2.0,3.0,3.0,2,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3779,40,5,5,1,1,52310,1.0,12,8,2,21.0,4,21,7,7,3.0,,3.0,3,3,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
3780,24,10,2,1,1,23560,0.0,13,8,0,2.0,5,1,0,0,3.0,1.0,3.0,3,3,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3781,40,7,3,1,1,28000,3.0,12,8,2,8.0,0,2,2,2,4.0,4.0,3.0,2,3,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3782,45,4,3,1,3,118360,1.0,22,8,0,10.0,2,10,7,7,1.0,2.0,3.0,4,4,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3783,35,10,1,1,1,109030,0.0,11,8,0,6.0,3,5,4,2,2.0,3.0,3.0,4,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
3784,32,22,4,1,1,29730,3.0,22,8,0,12.0,0,7,2,5,4.0,2.0,3.0,4,4,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3785,36,9,3,1,4,142750,3.0,18,8,1,7.0,5,3,1,2,3.0,4.0,2.0,2,3,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3786,48,12,4,1,1,55620,8.0,13,8,1,18.0,2,8,7,7,3.0,3.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
3787,29,23,4,1,2,45370,6.0,18,8,1,5.0,5,1,0,0,3.0,3.0,2.0,4,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3788,33,9,1,1,1,76420,2.0,20,8,1,8.0,2,2,2,2,1.0,1.0,1.0,2,4,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
3790,38,9,3,1,1,52040,3.0,13,8,1,10.0,2,6,1,2,3.0,3.0,3.0,3,3,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
3791,35,7,2,1,1,22770,1.0,12,8,1,3.0,2,3,1,2,4.0,1.0,3.0,3,3,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
3792,30,14,3,1,5,27950,3.0,13,8,0,9.0,4,4,1,3,3.0,2.0,3.0,3,3,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
3796,32,10,4,1,5,23800,4.0,13,8,0,9.0,5,6,1,2,4.0,1.0,2.0,3,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
3797,48,2,5,1,1,47650,8.0,12,8,1,10.0,4,8,7,6,3.0,1.0,2.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3798,34,3,3,1,2,20440,1.0,11,8,0,1.0,2,1,0,0,1.0,4.0,1.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
3799,55,11,1,1,1,26930,1.0,18,8,0,36.0,6,36,2,13,3.0,4.0,3.0,2,3,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3800,34,2,2,1,2,65860,9.0,18,8,1,9.0,3,2,2,1,2.0,4.0,2.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3801,26,4,3,1,1,32940,1.0,11,8,0,1.0,6,1,0,0,1.0,4.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3802,38,14,2,1,1,41710,0.0,23,8,0,10.0,4,9,7,7,3.0,2.0,3.0,4,4,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
3803,38,2,3,1,1,27780,2.0,13,8,0,8.0,5,3,1,2,2.0,2.0,4.0,2,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3804,36,1,3,1,1,23770,6.0,13,8,2,15.0,3,1,0,0,2.0,3.0,3.0,3,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
3805,29,10,3,1,1,24040,1.0,17,8,0,10.0,3,10,1,5,2.0,1.0,3.0,2,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
3806,35,12,2,1,2,23180,3.0,19,8,0,10.0,4,5,0,4,1.0,3.0,3.0,4,3,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
3807,39,2,2,1,1,20080,2.0,12,8,0,11.0,3,7,7,6,4.0,3.0,3.0,3,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
3808,29,5,1,1,1,62440,1.0,22,8,0,6.0,3,6,1,3,1.0,4.0,4.0,3,4,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3809,50,4,2,1,1,27990,4.0,12,8,1,27.0,0,1,0,0,3.0,3.0,3.0,1,3,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3810,23,7,2,1,3,105520,2.0,11,8,0,4.0,2,2,2,2,4.0,3.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3811,36,21,3,1,2,23290,3.0,15,8,0,9.0,2,3,0,2,1.0,1.0,3.0,3,3,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3812,42,8,2,1,5,40140,8.0,13,8,1,24.0,3,1,0,1,4.0,4.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3813,35,4,3,1,2,74030,1.0,12,8,1,10.0,4,10,6,8,2.0,3.0,2.0,3,3,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3814,34,25,1,1,1,22590,1.0,14,8,0,8.0,2,8,7,7,4.0,3.0,2.0,3,3,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3815,40,1,4,1,2,69320,1.0,13,8,0,5.0,5,5,1,2,4.0,1.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3816,43,1,1,1,1,46780,5.0,25,8,1,8.0,0,6,0,2,4.0,2.0,3.0,4,4,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
3817,35,6,3,1,3,135820,1.0,17,8,1,1.0,3,1,0,1,3.0,4.0,2.0,2,3,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
3818,46,12,4,1,1,23320,1.0,11,8,0,27.0,2,26,0,12,4.0,1.0,1.0,3,3,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False
3820,22,17,2,1,3,97050,1.0,18,8,2,4.0,3,4,1,3,2.0,3.0,2.0,2,3,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
3821,50,3,3,1,2,42940,2.0,20,8,0,32.0,2,30,12,13,2.0,3.0,3.0,2,4,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
3822,32,3,2,1,3,47210,3.0,14,8,1,6.0,3,3,0,2,2.0,4.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
